Year	Region	Vocation	Vehicle	Fuel	Pollutant	 Emission [g]
2020	2	commercial	VCC 21400 (GAS LHD1)	GAS	CO2	2.37226177979221e10
2020	2	commercial	VCC 21400 (GAS LHD1)	GAS	HC	6604903.248813451
2020	2	commercial	VCC 21400 (GAS LHD1)	GAS	NOx	1.2640960022910979e7
2020	2	commercial	VCC 21400 (GAS LHD1)	GAS	PM	2583484.171175078
2020	2	commercial	VCC 21400 (GAS LHD1)	GAS	PM10	2532280.944878014
2020	2	commercial	VCC 21400 (GAS LHD1)	GAS	PM25	1064846.905655198
2020	2	commercial	VCC 21400 (GAS LHD1)	GAS	ROG	6626167.753870743
2020	2	commercial	VCC 21400 (GAS LHD1)	GAS	TOG	7027168.203224812
2020	2	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	CH4	1.1308105847517356e7
2020	2	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	CO	2.9283779886895865e7
2020	2	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	CO2	9.0676780005477e9
2020	2	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	HC	9319781.275927536
2020	2	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	NOx	2024223.3357967897
2020	2	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	PM	144806.4666371975
2020	2	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	PM10	98544.5976184842
2020	2	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	PM25	91524.1896167563
2020	2	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	ROG	118999.62463646379
2020	2	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	TOG	1.1207806515658285e7
2020	2	commercial	VCC 24724 (NG T7 SWCVng)	NG	CH4	7137228.788548064
2020	2	commercial	VCC 24724 (NG T7 SWCVng)	NG	CO	2.633735654243931e7
2020	2	commercial	VCC 24724 (NG T7 SWCVng)	NG	CO2	6.103283797898236e9
2020	2	commercial	VCC 24724 (NG T7 SWCVng)	NG	HC	7298662.811238636
2020	2	commercial	VCC 24724 (NG T7 SWCVng)	NG	NOx	1443473.6820810772
2020	2	commercial	VCC 24724 (NG T7 SWCVng)	NG	PM	182639.76794853382
2020	2	commercial	VCC 24724 (NG T7 SWCVng)	NG	PM10	180352.36668862437
2020	2	commercial	VCC 24724 (NG T7 SWCVng)	NG	PM25	68688.30545091274
2020	2	commercial	VCC 24724 (NG T7 SWCVng)	NG	ROG	101976.91909951711
2020	2	commercial	VCC 24724 (NG T7 SWCVng)	NG	TOG	7284065.481192679
2020	2	industrial	VCC 21400 (GAS LHD1)	GAS	CH4	147675.93931850072
2020	2	industrial	VCC 21400 (GAS LHD1)	GAS	CO	1.6059525237185976e7
2020	2	industrial	VCC 21400 (GAS LHD1)	GAS	CO2	1.03642852723481e10
2020	2	industrial	VCC 21400 (GAS LHD1)	GAS	HC	2888649.183881748
2020	2	industrial	VCC 21400 (GAS LHD1)	GAS	NOx	5540692.120731825
2020	2	industrial	VCC 21400 (GAS LHD1)	GAS	PM	1128920.8932519655
2020	2	industrial	VCC 21400 (GAS LHD1)	GAS	PM10	1106514.2270757284
2020	2	industrial	VCC 21400 (GAS LHD1)	GAS	PM25	465465.21877465444
2020	2	industrial	VCC 21400 (GAS LHD1)	GAS	ROG	2897596.367843355
2020	2	industrial	VCC 21400 (GAS LHD1)	GAS	TOG	3073291.164801751
2020	2	industrial	VCC 22400 (DSL LHD1)	DSL	CH4	206478.45052479574
2020	2	industrial	VCC 22400 (DSL LHD1)	DSL	CO	2.162423726490551e7
2020	2	industrial	VCC 22400 (DSL LHD1)	DSL	CO2	2.8635573975951286e10
2020	2	industrial	VCC 22400 (DSL LHD1)	DSL	HC	3510263.008348028
2020	2	industrial	VCC 22400 (DSL LHD1)	DSL	NOx	1.1821519877824947e7
2020	2	industrial	VCC 22400 (DSL LHD1)	DSL	PM	5689578.737388256
2020	2	industrial	VCC 22400 (DSL LHD1)	DSL	PM10	5599804.987798343
2020	2	industrial	VCC 22400 (DSL LHD1)	DSL	PM25	2692792.8865456586
2020	2	industrial	VCC 22400 (DSL LHD1)	DSL	ROG	4445359.46895264
2020	2	industrial	VCC 22400 (DSL LHD1)	DSL	TOG	5060746.205764279
